"","filed_date","report_id","report_title","report_url","senator_full_name","senator_first_name","senator_last_name","v1","number","transaction_date","owner","ticker","asset_name","type","amount","comment","transaction_type","data"
"2783","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"8","08/24/2020","Self","VBIAX","Vanguard Balanced Index Fund Admiral Shares",NA,"$15,001 - $50,000","--","Sale (Partial)",NA
"2784","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"9","08/24/2020","Self","VASGX","Vanguard LifeStrategy Growth Fund Investor Shares",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"2785","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"10","12/17/2020","Self","APDQX","Artisan Mid Cap Value Fund Advisor Class",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"2786","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"11","12/17/2020","Self","VGPMX","Vanguard Global Capital Cycles Fund Investor Share",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"2787","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"12","02/13/2020","Joint","VPGDX","Vanguard Managed Allocation Fund Investor Shares",NA,"$15,001 - $50,000","--","Purchase",NA
"2788","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"13","02/27/2020","Joint","VWUSX","Vanguard U.S. Growth Fund Investor Shares",NA,"$15,001 - $50,000","--","Purchase",NA
"2789","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"14","06/08/2020","Joint","VSIGX","Vanguard Intermediate-Term Treasury Index Fund Adm",NA,"$15,001 - $50,000","--","Purchase",NA
"2790","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"15","06/08/2020","Joint","VSBSX","Vanguard Short-Term Treasury Index Fund Admiral Sh",NA,"$15,001 - $50,000","--","Purchase",NA
"2791","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"16","06/08/2020","Joint","VLGSX","Vanguard Long-Term Treasury Index Fund Admiral Sha",NA,"$15,001 - $50,000","--","Purchase",NA
"2792","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"17","06/08/2020","Joint","VIPSX","Vanguard Inflation-Protected Securities Fund Inves",NA,"$15,001 - $50,000","--","Purchase",NA
"2793","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"18","06/08/2020","Joint","VFITX","Vanguard Intermediate-Term Treasury Fund Investor",NA,"$15,001 - $50,000","--","Purchase",NA
"2794","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"19","06/08/2020","Joint","VFIIX","Vanguard GNMA Fund Investor Shares",NA,"$15,001 - $50,000","--","Purchase",NA
"2795","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"20","06/08/2020","Joint","VBILX","Vanguard Intermediate-Term Bond Index Fund Admiral",NA,"$15,001 - $50,000","--","Purchase",NA
"2796","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"21","07/09/2020","Joint","VFSUX","Vanguard Short-Term Investment-Grade Fund Admiral",NA,"$50,001 - $100,000","--","Purchase",NA
"2797","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"22","07/09/2020","Joint","VFIDX","Vanguard Intermediate-Term Investment-Grade Fund A",NA,"$50,001 - $100,000","--","Purchase",NA
"2798","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"23","07/10/2020","Joint","VASIX","Vanguard LifeStrategy Income Fund Investor Shares",NA,"$50,001 - $100,000","--","Purchase",NA
"2799","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"24","12/02/2020","Joint","VWUSX","Vanguard U.S. Growth Fund Investor Shares",NA,"$15,001 - $50,000","--","Purchase",NA
"2800","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"25","12/02/2020","Joint","VWILX","Vanguard International Growth Fund Admiral Shares",NA,"$15,001 - $50,000","--","Purchase",NA
"2801","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"26","12/02/2020","Joint","VWIAX","Vanguard Wellesley Income Fund Admiral Shares",NA,"$15,001 - $50,000","--","Purchase",NA
"2802","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"27","12/02/2020","Joint","VIMAX","Vanguard Mid-Cap Index Fund Admiral Shares",NA,"$15,001 - $50,000","--","Purchase",NA
"2803","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"28","12/02/2020","Joint","VFIDX","Vanguard Intermediate-Term Investment-Grade Fund A",NA,"$15,001 - $50,000","--","Purchase",NA
"2804","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"29","03/18/2021","Joint","VWUSX","Vanguard U.S. Growth Fund Investor Shares",NA,"$15,001 - $50,000","--","Sale (Partial)",NA
"2805","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"30","03/18/2020","Joint","VTTVX","Vanguard Target Retirement 2025 Fund Investor Shar",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2806","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"31","03/18/2020","Joint","VTCLX","Vanguard Tax-Managed Capital Appreciation Fund Adm",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"2807","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"32","03/18/2020","Joint","VPGDX","Vanguard Managed Allocation Fund Investor Shares",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"2808","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"33","03/18/2020","Joint","VDADX","Vanguard Dividend Appreciation Index Fund Admiral",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"2809","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"34","03/19/2020","Joint","VTMSX","Vanguard Tax-Managed Small Cap Fund Admiral Shares",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2810","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"35","03/19/2020","Joint","VSGAX","Vanguard Small-Cap Growth Index Fund Admiral Share",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"2811","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"36","03/19/2020","Joint","VHYAX","Vanguard High Dividend Yield Index Fund Admiral",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"2812","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"37","03/19/2020","Joint","VEXPX","Vanguard Explorer Fund Investor Class",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2813","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"38","08/24/2020","Joint","VFSUX","Vanguard Short-Term Investment-Grade Fund Admiral",NA,"$100,001 - $250,000","--","Sale (Full)",NA
"2814","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"39","08/24/2020","Joint","VASIX","Vanguard LifeStrategy Income Fund Investor Shares",NA,"$100,001 - $250,000","--","Sale (Full)",NA
"2815","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"40","12/29/2020","Joint","VFIDX","Vanguard Intermediate-Term Investment-Grade Fund A",NA,"$1,001 - $15,000","--","Purchase",NA
"2816","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"41","02/15/2020","Spouse","--","Real Estate Commercial (West Union, IA)",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2817","2021-05-14","a69cd494-148f-43c0-b32a-4a365f62f764","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Daines/Steve/a69cd494-148f-43c0-b32a-4a365f62f764","Steve Daines","Steve","Daines",NA,"42","06/02/2020","Joint","--","Quantum Office Building (Bozeman)",NA,"$500,001 - $1,000,000","--","Sale (Full)",NA
"2818","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"1","01/30/2020","Self","APGYX","AB Large Cap Growth Fund Advisor Class",NA,"$15,001 - $50,000","Sale price: $18,290.55.","Sale (Full)",NA
"2819","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"2","01/30/2020","Self","MADCX","BlackRock Emerging Markets Fund, Inc. Institutiona",NA,"$1,001 - $15,000","Sale price: $4,113.07.","Sale (Full)",NA
"2820","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"3","01/30/2020","Self","GSFTX","Columbia Dividend Income Fund Institutional Class",NA,"$1,001 - $15,000","Sale price: $11,867.13.","Sale (Full)",NA
"2821","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"4","01/30/2020","Self","DSEEX","DoubleLine Shiller Enhanced CAPE Class I",NA,"$15,001 - $50,000","Sale price: $17,959.21.","Sale (Full)",NA
"2822","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"5","01/30/2020","Self","EGFIX","Edgewood Growth Fund Class Institutional",NA,"$15,001 - $50,000","Sale price: $16,061.67.","Sale (Full)",NA
"2823","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"6","01/30/2020","Self","FNSXX","Fidelity Colchester Street Trust - Money Market Po",NA,"$1,001 - $15,000","Sale price: $12,445.27.","Sale (Full)",NA
"2824","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"7","01/30/2020","Self","IJJ","iShares S&P Mid-Cap 400 Value ETF",NA,"$1,001 - $15,000","Sale price: $11,787.34.","Sale (Full)",NA
"2825","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"8","01/30/2020","Self","JMGRX","Janus Henderson Enterprise Fund Class I",NA,"$1,001 - $15,000","Sale price: $13,778.98.","Sale (Full)",NA
"2826","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"9","01/30/2020","Self","LMGNX","ClearBridge International Growth Fund Class I",NA,"$1,001 - $15,000","Sale price: $5,791.10.","Sale (Full)",NA
"2827","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"10","01/30/2020","Self","NDVIX","MFS New Discovery Value Fund Class I",NA,"$1,001 - $15,000","Sale price: $6,014.09.","Sale (Full)",NA
"2828","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"11","01/30/2020","Self","LLDYX","Lord Abbett Short Duration Income Fund Class I",NA,"$15,001 - $50,000","Sale price: $17,877.60.","Sale (Full)",NA
"2829","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"12","01/30/2020","Self","PKSFX","Virtus KAR Small-Cap Core Fund Class I",NA,"$1,001 - $15,000","Sale price: $5,890.46.","Sale (Full)",NA
"2830","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"13","01/30/2020","Self","PIMIX","PIMCO Income Fund Institutional Class",NA,"$1,001 - $15,000","Sale price: $14,661.82.","Sale (Full)",NA
"2831","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"14","01/30/2020","Self","WATFX","Western Asset Core Bond Fund Class I",NA,"$1,001 - $15,000","Sale price: $14,354.79.","Sale (Full)",NA
"2832","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"15","01/31/2020","Self","HCMAX","Hillman Value Fund No Load Shares",NA,"$1,001 - $15,000","Sale price: $13,989.79.","Sale (Full)",NA
"2833","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"16","01/31/2020","Self","QFVIX","Pear Tree Polaris Foreign Value Fund Class Institu",NA,"$1,001 - $15,000","Sale price: $3,876.34.","Sale (Full)",NA
"2834","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"17","03/04/2020","Spouse","APGYX","AB Large Cap Growth Fund Advisor Class",NA,"$1,001 - $15,000","Sale price: $3,258.20.","Sale (Full)",NA
"2835","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"18","03/04/2020","Spouse","GSFTX","Columbia Dividend Income Fund Institutional Class",NA,"$1,001 - $15,000","Sale price: $2,026.58.","Sale (Full)",NA
"2836","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"19","03/04/2020","Spouse","DSEEX","DoubleLine Shiller Enhanced CAPE Class I",NA,"$1,001 - $15,000","Sale price: $3,077.92.","Sale (Full)",NA
"2837","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"20","03/04/2020","Spouse","EGFIX","Edgewood Growth Fund Class Institutional",NA,"$1,001 - $15,000","Sale price: $2,854.52.","Sale (Full)",NA
"2838","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"21","03/04/2020","Spouse","FNSXX","Fidelity Colchester Street Trust - Money Market Po",NA,"$1,001 - $15,000","Sale price: $2,243.65.","Sale (Full)",NA
"2839","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"22","03/04/2020","Spouse","IJJ","iShares S&P Mid-Cap 400 Value ETF",NA,"$1,001 - $15,000","Sale price: $1,963.91.","Sale (Full)",NA
"2840","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"23","03/04/2020","Spouse","JMGRX","Janus Henderson Enterprise Fund Class I",NA,"$1,001 - $15,000","Sale price: $2,433.19.","Sale (Full)",NA
"2841","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"24","03/04/2020","Spouse","LMGNX","ClearBridge International Growth Fund Class I",NA,"$1,001 - $15,000","Sale price: $1,006.34.","Sale (Full)",NA
"2842","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"25","03/04/2020","Spouse","LLDYX","Lord Abbett Short Duration Income Fund Class I",NA,"$1,001 - $15,000","Sale price: $3,246.93.","Sale (Full)",NA
"2843","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"26","03/04/2020","Spouse","PKSFX","Virtus KAR Small-Cap Core Fund Class I",NA,"$1,001 - $15,000","Sale price: $1,012.28.","Sale (Full)",NA
"2844","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"27","03/04/2020","Spouse","PIMIX","PIMCO Income Fund Institutional Class",NA,"$1,001 - $15,000","Sale price: $2,646.77.","Sale (Full)",NA
"2845","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"28","03/04/2020","Spouse","WATFX","Western Asset Core Bond Fund Class I",NA,"$1,001 - $15,000","Sale price: $2,630.17.","Sale (Full)",NA
"2846","2021-05-14","7842db15-848b-4e41-8205-8711c26927f1","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Crapo/Michael+D/7842db15-848b-4e41-8205-8711c26927f1","Michael D Crapo","Michael+D","Crapo",NA,"29","03/05/2020","Spouse","HCMAX","Hillman Value Fund No Load Shares",NA,"$1,001 - $15,000","Sale price: $2,381.25.","Sale (Full)",NA
"2847","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"1","04/07/2020","Joint","JABAX","Janus Henderson Balanced Fund Class T",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"2848","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"2","10/26/2020","Joint","BALFX","American Funds American Balanced Fund Class F-1",NA,"$50,001 - $100,000","--","Sale (Partial)",NA
"2849","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"3","10/30/2020","Joint","BALFX","American Funds American Balanced Fund Class F-1",NA,"$15,001 - $50,000","--","Sale (Full)",NA
"2850","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"4","12/16/2020","Joint","PRWCX","T. Rowe Price Capital Appreciation Fund",NA,"$50,001 - $100,000","--","Purchase",NA
"2851","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"5","02/27/2020","Self","SCHM","Schwab U.S. Mid-Cap ETF",NA,"$1,001 - $15,000","--","Sale (Partial)",NA
"2852","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"6","03/16/2020","Self","SCHM","Schwab U.S. Mid-Cap ETF",NA,"$1,001 - $15,000","--","Sale (Full)",NA
"2853","2021-05-14","f332f4a8-8f9e-4016-a270-1927ea748d6b","Annual Report for CY 2020","https://sec.report/Senate-Stock-Disclosures/Thune/John+R/f332f4a8-8f9e-4016-a270-1927ea748d6b","John R Thune","John+R","Thune",NA,"7","02/27/2020","Self","OAKBX","Oakmark Equity And Income Fund Investor Class",NA,"$1,001 - $15,000","--","Sale (Full)",NA
